ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS_IN_SOURCE	TOKENS	COGID
1116	OldTibetan	To bite	r.m.u.g	r.m.u.g	r m u g	r.m u.g	1202
1117	OldTibetan	Black	n.a.g.◦	n.a.g.◦	n a g	n a.g	1203
1118	Lhasa	Black	n.a.¹³.◦.k.o.⁵⁵	n.a.¹³.◦.k.o.⁵⁵	n a ¹³ + k o ⁵⁵	n a ¹³ + k o ⁵⁵	1203
1119	Batang	Black	n.ɑ.¹³.◦.n.ɑ.ʔ.⁵³	n.ɑ.¹³.◦.n.ɑ.ʔ.⁵³	n ɑ ¹³ + n ɑ ʔ ⁵³	n ɑ ¹³ + n ɑ.ʔ ⁵³	1203
1120	Xiahe	Black	n.a.χ._.k.w.o	n.a.χ._.k.w.o	n a χ + k w o	n a.χ + k.w o	1203
1121	Alike	Black	n.o.k._.k.o	n.o.k._.k.o	n o k + k o	n o.k + k o	1203
1122	OldChinese	Black	ts.r.ə	ts.r.ə	ts r ə	ts.r ə	1204
1123	OldChinese	Black	m̥ˤ.ə.k	m̥ˤ.ə.k	m̥ˤ ə k	m̥ˤ ə.k	1205
1124	OldTibetan	Blood	kʰ.r.a.g	kʰ.r.a.g	kʰ r a g	kʰ.r a.g	1206
1125	Lhasa	Blood	tʂh.a.⁵²	tʂh.a.⁵²	ʈʂʰ a ⁵²	ʈʂʰ a ⁵²	1206
1126	Batang	Blood	tʂh.ɑ.ʔ.⁵³	tʂh.ɑ.ʔ.⁵³	ʈʂʰ ɑ ʔ ⁵³	ʈʂʰ ɑ.ʔ ⁵³	1206
1127	Xiahe	Blood	tɕh.a.χ	tɕh.a.χ	tɕʰ a χ	tɕʰ a.χ	1206
1128	Alike	Blood	cçh.a.k	cçh.a.k	cçʰ a k	cçʰ a.k	1206
1129	OldChinese	Blood	m̥ˤ.i.k	m̥ˤ.i.k	m̥ˤ i k	m̥ˤ i.k	1207
1130	OldTibetan	Bone	r.u.s	r.u.s	r u s	r u.s	1208
1131	Alike	Bone	r.ə._.p.æ	r.ə._.p.æ	r ə + p æ	r ə + p æ	1208
1132	Lhasa	Bone	r.y.⁵⁵.◦.k.o.⁵²	r.y.⁵⁵.◦.k.o.⁵²	r y ⁵⁵ + k o ⁵²	r y ⁵⁵ + k o ⁵²	1208
1133	Batang	Bone	ʐ.ᴜ.¹³.◦.p.a.⁵³	ʐ.ᴜ.¹³.◦.p.a.⁵³	ʐ u ¹³ + p a ⁵³	ʐ u ¹³ + p a ⁵³	1208
1134	Lhasa	Bone	r.y.¹³.◦.p.ə.⁵⁵	r.y.¹³.◦.p.ə.⁵⁵	r y ¹³ + p ə ⁵⁵	r y ¹³ + p ə ⁵⁵	1208
1135	Xiahe	Bone	r.ə._.p.a	r.ə._.p.a	r ə + p a	r ə + p a	1208
1136	OldChinese	Bone	kˤ.u.t	kˤ.u.t	kˤ u t	kˤ u.t	1209
1137	OldTibetan	Breast	n.u.m.a	n.u.m.a	n u + m a	n u + m a	1210
1138	Lhasa	Breast	o.¹³.◦.m.a.⁵⁵	o.¹³.◦.m.a.⁵⁵	o ¹³ + m a ⁵⁵	o ¹³ + m a ⁵⁵	1211
1139	Batang	Breast	ȵ.ɑ.⁵⁵.◦.ȵ.ɑ.ʔ.⁵³	ȵ.ɑ.⁵⁵.◦.ȵ.ɑ.ʔ.⁵³	ȵ ɑ ⁵⁵ + ȵ ɑ ʔ ⁵³	ȵ ɑ ⁵⁵ + ȵ ɑ.ʔ ⁵³	1210
1140	Xiahe	Breast	n.ə._.m.a	n.ə._.m.a	n ə + m a	n ə + m a	1210
1141	Alike	Breast	n.ə._.m.æ	n.ə._.m.æ	n ə + m æ	n ə + m æ	1210
1142	OldChinese	Breast	n.o.ʔ	n.o.ʔ	n o ʔ	n o.ʔ	1210
1143	OldTibetan	To chew	ɴ.tɕʰ.a	ɴ.tɕʰ.a	ɴ tɕʰ a	ɴ.tɕʰ a	1212
1144	Xiahe	To chew	d.a.l	d.a.l	d a l	d a.l	1213
1145	Lhasa	To chew	m.u.r.¹³	m.u.r.¹³	m u r ¹³	m u.r ¹³	1214
1146	Batang	To chew	tɕ.a.⁵³	tɕ.a.⁵³	tɕ a ⁵³	tɕ a ⁵³	1212
1147	Alike	To chew	m.o._.r.e	m.o._.r.e	m o + r e	m o + r e	1214
1148	Alike	To chew	r.d.a.t	r.d.a.t	r d a t	r.d a.t	1213
1149	Batang	To chew	m.ᴜ.²³¹	m.ᴜ.²³¹	m u ²³¹	m u ²³¹	1214
1150	OldChinese	To chew	dz.e.w.k.+.s	dz.e.w.k.+.s	dz e w k + s	dz e.w.k + s	1215
1151	OldTibetan	Cloud	s.p.r.i.n	s.p.r.i.n	s p r i n	s.p.r i.n	1216
1152	Batang	Cloud	tʂ.ĩ.∼.⁵⁵	tʂ.ĩ.∼.⁵⁵	ʈʂ ĩ ⁵⁵	ʈʂ ĩ ⁵⁵	1216
1153	Xiahe	Cloud	ʂ.ə.n	ʂ.ə.n	ʂ ə n	ʂ ə n	1216
1154	Lhasa	Cloud	tʂ.ĩ.∼.⁵⁵.◦.p.ə.⁵⁵	tʂ.ĩ.∼.⁵⁵.◦.p.ə.⁵⁵	ʈʂ ĩ ⁵⁵ + p ə ⁵⁵	ʈʂ ĩ ⁵⁵ + p ə ⁵⁵	1216
1155	Alike	Cloud	w.tʂ.ə.n	w.tʂ.ə.n	w ʈʂ ə n	w.ʈʂ ə.n	1216
1156	OldChinese	Cloud	ɢʷ.ə.n	ɢʷ.ə.n	ɢʷ ə n	ɢʷ ə n	1217
1157	OldTibetan	Cold	g.r.a.ŋ.◦	g.r.a.ŋ.◦	g r a ŋ	g.r a.ŋ	1218
1158	Xiahe	Cold	tɕ.a.ŋ	tɕ.a.ŋ	tɕ a ŋ	tɕ a.ŋ	1218
1159	Lhasa	Cold	tʂh.ə.ŋ.¹³.◦.ŋ.u.⁵⁵	tʂh.ə.ŋ.¹³.◦.ŋ.u.⁵⁵	ʈʂʰ ə ŋ ¹³ + ŋ u ⁵⁵	ʈʂʰ ə.ŋ ¹³ + ŋ u ⁵⁵	1218
1160	Lhasa	Cold	ch.a.⁵⁵.◦.k.o.⁵⁵	ch.a.⁵⁵.◦.k.o.⁵⁵	ch/ts a ⁵⁵ + k o ⁵⁵	ch/ts a ⁵⁵ + k o ⁵⁵	1219
1161	Batang	Cold	tʂ.õ.∼.¹³.◦.m.ᴜ.⁵³	tʂ.õ.∼.¹³.◦.m.ᴜ.⁵³	ʈʂ õ ¹³ + m u ⁵³	ʈʂ õ ¹³ + m u ⁵³	1218
1162	Xiahe	Cold	tɕh.a.χ._.k.w.a	tɕh.a.χ._.k.w.a	tɕʰ a χ + k w a	tɕʰ a.χ + k.w a	1219
1163	Alike	Cold	n.cçh.a.k	n.cçh.a.k	n cçʰ a k	n.cçʰ a.k	1219
1164	OldChinese	Cold	tsʰ.e.ŋ.+.s	tsʰ.e.ŋ.+.s	tsʰ e ŋ + s	tsʰ e.ŋ + s	1220
1165	OldChinese	Cold	tsʰˤ.a.ŋ	tsʰˤ.a.ŋ	tsʰˤ a ŋ	tsʰˤ a.ŋ	1221
1166	OldChinese	Cold	C/.+.r.a.ŋ	C/.+.r.a.ŋ	ç/k + r a ŋ	ç/k + r a.ŋ	1218
1167	OldChinese	Cold	C/.ə.+.gˤ.a.n	C/.ə.+.gˤ.a.n	ç/k ə + gˤ a n	ç/k ə + gˤ a.n	1222
1168	OldChinese	Cold	rˤ.e.ŋ.ʔ	rˤ.e.ŋ.ʔ	rˤ e ŋ ʔ	rˤ e.ŋ ʔ	1218
1169	OldTibetan	To come	j.o.ŋ	j.o.ŋ	j o ŋ	j o.ŋ	1223
1170	Lhasa	To come	ɕ.o.⁵²	ɕ.o.⁵²	ɕ o ⁵²	ɕ o.⁵²	1224
1171	Lhasa	To come	j.o.ŋ.¹³	j.o.ŋ.¹³	j o ŋ ¹³	j o.ŋ ¹³	1223
1172	Lhasa	To come	ph.e.⁵²	ph.e.⁵²	pʰ e ⁵²	pʰ e ⁵²	1225
1173	Batang	To come	ʔ.õ.∼.¹³	ʔ.õ.∼.¹³	ʔ õ ¹³	ʔ õ ¹³	1223
1174	Batang	To come	xh.o.ʔ.⁵³	xh.o.ʔ.⁵³	xʰ o ʔ ⁵³	xʰ o.ʔ ⁵³	1224
1175	Xiahe	To come	j.o.ŋ	j.o.ŋ	j o ŋ	j o.ŋ	1223
1176	Alike	To come	j.o.ŋ	j.o.ŋ	j o ŋ	j o.ŋ	1223
1177	Alike	To come	xh.o.k	xh.o.k	xʰ o k	xʰ o.k	1224
1178	OldChinese	To come	m.ə.+.rˤ.ə.k	m.ə.+.rˤ.ə.k	m ə + rˤ ə k	m ə + rˤ ə.k	1226
1179	Lhasa	Daughter	ph.o.¹³.◦.m.o.⁵⁵	ph.o.¹³.◦.m.o.⁵⁵	pʰ o ¹³ + m o ⁵⁵	pʰ o ¹³ + m o ⁵⁵	1227
1180	Batang	Daughter	p.ɑ̃.∼.¹³.◦.m.ᴜ.⁵³	p.ɑ̃.∼.¹³.◦.m.ᴜ.⁵³	p ɑ̃ ¹³ + m u ⁵³	p ɑ̃ ¹³ + m u ⁵³	1227
1181	Xiahe	Daughter	ɕ.ə._.m.o	ɕ.ə._.m.o	ɕ ə + m o	ɕ ə + m o	1228
1182	Alike	Daughter	ɕ.ə._.m.o	ɕ.ə._.m.o	ɕ ə + m o	ɕ ə + m o	1228
1183	OldChinese	Daughter	n.r.a.ʔ	n.r.a.ʔ	n r a ʔ	n.r a ʔ	1229
1184	OldTibetan	Daughter	b.u.+.m.o	b.u.+.m.o	b u + m o	b u + m o	1227
1185	OldTibetan	To die	ɕ.i	ɕ.i	ɕ i	ɕ i	1230
1186	Lhasa	To die	ɕ.i.⁵⁵	ɕ.i.⁵⁵	ɕ i ⁵⁵	ɕ i ⁵⁵	1230
1187	Batang	To die	xh.i.⁵³	xh.i.⁵³	xʰ i ⁵³	xʰ i ⁵³	1230
1188	Xiahe	To die	xh.ə	xh.ə	xʰ ə	xʰ ə	1230
1189	Alike	To die	xh.ə	xh.ə	xʰ ə	xʰ ə	1230
1190	OldChinese	To die	s.i.j.ʔ	s.i.j.ʔ	s i j ʔ	s i.j ʔ	1230
1191	OldTibetan	Dog	kʰʲ.i	kʰʲ.i	kʲʰ i	kʲʰ i	1231
1192	Lhasa	Dog	ch.i.⁵⁵	ch.i.⁵⁵	ch/ts i ⁵⁵	ch/ts i ⁵⁵	1231
1193	Batang	Dog	tɕʰ.ɪ.⁵³	tɕʰ.ɪ.⁵³	tɕʰ ɪ ⁵³	tɕʰ ɪ ⁵³	1231
1194	Xiahe	Dog	tɕh.ə._.ɣ.ə	tɕh.ə._.ɣ.ə	tɕʰ ə + ɣ ə	tɕʰ ə + ɣ ə	1231
1195	Alike	Dog	tɕh.ə._.ɣ.ə	tɕh.ə._.ɣ.ə	tɕʰ ə + ɣ ə	tɕʰ ə + ɣ ə	1231
1196	OldChinese	Dog	kʷʰˤ.e.n.ʔ	kʷʰˤ.e.n.ʔ	kʷʰˤ e n ʔ	kʷʰˤ e.n ʔ	1231
1197	OldTibetan	To drink	ɴ.tʰ.u.ŋ	ɴ.tʰ.u.ŋ	ɴ tʰ u ŋ	ɴ.tʰ u.ŋ	1232
1198	Lhasa	To drink	th.u.ŋ.⁵⁵	th.u.ŋ.⁵⁵	tʰ u ŋ ⁵⁵	tʰ u.ŋ ⁵⁵	1232
1199	Xiahe	To drink	th.o.ŋ	th.o.ŋ	tʰ o ŋ	tʰ o.ŋ	1232
1200	Alike	To drink	th.o.ŋ	th.o.ŋ	tʰ o ŋ	tʰ o.ŋ	1232
1201	Batang	To drink	th.û.⁵⁵	th.û.⁵⁵	tʰ û/u ⁵⁵	tʰ û/u ⁵⁵	1232
1202	OldChinese	To drink	q.u.m.ʔ	q.u.m.ʔ	q u m ʔ	q u.m ʔ	1233
1203	OldTibetan	Dry	s.k.a.m.◦	s.k.a.m.◦	s k a m	s.k a.m	1234
1204	Lhasa	Dry	k.a.m.⁵⁵.◦.p.o.⁵⁵	k.a.m.⁵⁵.◦.p.o.⁵⁵	k a m ⁵⁵ + p o ⁵⁵	k a.m ⁵⁵ + p o ⁵⁵	1234
1205	Batang	Dry	k.a.⁵⁵.◦.m.b.ᴜ.⁵³	k.a.⁵⁵.◦.m.b.ᴜ.⁵³	k a ⁵⁵ + m b u ⁵³	k a ⁵⁵ + m.b u ⁵³	1234
1206	Xiahe	Dry	h.k.a._.m.b.o	h.k.a._.m.b.o	h k a + m b o	h.k a + m.b o	1234
1207	Alike	Dry	r.k.a.m._.b.o	r.k.a.m._.b.o	r k a m + b o	r.k a.m + b o	1234
1208	OldChinese	Dry	kˤ.a.r	kˤ.a.r	kˤ a r	kˤ a.r	1235
1209	OldTibetan	Dust	r.d.u.l	r.d.u.l	r d u l	r.d u.l	1236
1210	Lhasa	Dust	th.ɛ.⁵⁵.◦.l.a.⁵⁵	th.ɛ.⁵⁵.◦.l.a.⁵⁵	tʰ ɛ ⁵⁵ + l a ⁵⁵	tʰ ɛ ⁵⁵ + l a ⁵⁵	1237
1211	Batang	Dust	th.e.i.¹³.◦.k.ɑ.⁵⁵	th.e.i.¹³.◦.k.ɑ.⁵⁵	tʰ ei ¹³ + k ɑ ⁵⁵	tʰ ei ¹³ + k ɑ ⁵⁵	1237
1212	Batang	Dust	th.e.⁵⁵.◦.w.ɑ.⁵⁵	th.e.⁵⁵.◦.w.ɑ.⁵⁵	tʰ e ⁵⁵ + w ɑ ⁵⁵	tʰ e ⁵⁵ + w ɑ ⁵⁵	1237
1213	Xiahe	Dust	sʰ.a._.d.u	sʰ.a._.d.u	sʰ a + d u	sʰ a + d u	1236
1214	Alike	Dust	th.a.r._.d.u	th.a.r._.d.u	tʰ a r + d u	tʰ a.r + d u	1237
1215	OldChinese	Dust	d.r.ə.n	d.r.ə.n	d r ə n	d.r ə.n	1236
1216	OldTibetan	Ear	r.n.a	r.n.a	r n a	r.n a	1238
1217	Alike	Ear	r.n.æ	r.n.æ	r n æ	r.n æ	1238
1218	Lhasa	Ear	a.m.⁵⁵.◦.tɕ.o.⁵²	a.m.⁵⁵.◦.tɕ.o.⁵²	a m ⁵⁵ + tɕ o ⁵²	a.m ⁵⁵ + tɕ o ⁵²	1239
1219	Batang	Ear	n.a.⁵⁵.◦.j.o.⁵³	n.a.⁵⁵.◦.j.o.⁵³	n a ⁵⁵ + j o ⁵³	n a ⁵⁵ + j o ⁵³	1238
1220	Xiahe	Ear	n.a._.ndʑ.o.χ	n.a._.ndʑ.o.χ	n a + ⁿdʑ o /o χ	n a + ⁿdʑ o./o χ	1238
1221	OldChinese	Ear	C/.+.n.ə.ʔ	C/.+.n.ə.ʔ	ç/k + n ə ʔ	ç/k + n ə.ʔ	1238
1222	OldTibetan	To eat	z.a	z.a	z a	z a	1240
1223	Lhasa	To eat	s.a.¹³	s.a.¹³	s a ¹³	s a ¹³	1240
1224	Batang	To eat	s.a.²³¹	s.a.²³¹	s a ²³¹	s a ²³¹	1240
1225	Xiahe	To eat	s.a	s.a	s a	s a	1240
1226	Alike	To eat	s.æ	s.æ	s æ	s æ	1240
1227	OldChinese	To eat	m.ə.+.l.ə.k	m.ə.+.l.ə.k	m ə + l ə k	m ə + l ə.k	1241
1228	OldTibetan	Egg	s.g.o.ŋ.a	s.g.o.ŋ.a	s g o + ŋ a	s.g o + ŋ a	1242
1229	Alike	Egg	w.ɕ.a.r._.r.g.o.ŋ	w.ɕ.a.r._.r.g.o.ŋ	w ɕ a r + r g o ŋ	w.ɕ a.r + r.g o.ŋ	1242
1230	Lhasa	Egg	k.o.¹³.◦.ŋ.a.⁵⁵	k.o.¹³.◦.ŋ.a.⁵⁵	k o ¹³ + ŋ a ⁵⁵	k o ¹³ + ŋ a ⁵⁵	1242
1231	Batang	Egg	g.ũ.∼.¹³.◦.ŋ.ɑ.ʔ.⁵³	g.ũ.∼.¹³.◦.ŋ.ɑ.ʔ.⁵³	g ũ ¹³ + ŋ ɑ ʔ ⁵³	g ũ ¹³ + ŋ ɑ.ʔ ⁵³	1242
1232	Xiahe	Egg	g.o.ŋ._.ŋ.a	g.o.ŋ._.ŋ.a	g o ŋ + ŋ a	g o.ŋ + ŋ a	1242
1233	OldChinese	Egg	k.rˤ.o.r.ʔ	k.rˤ.o.r.ʔ	k rˤ o r ʔ	k.rˤ o.r ʔ	1243
1234	OldChinese	Egg	tʰ.u.r	tʰ.u.r	tʰ u r	tʰ u.r	1244
1235	OldTibetan	Eight	b.r.gʲ.a.d	b.r.gʲ.a.d	b r gʲ a d	b.r.gʲ a.d	1245
1236	Lhasa	Eight	c.ɛ.¹³²	c.ɛ.¹³²	c ɛ ¹³²	c ɛ ¹³²	1245
1237	Xiahe	Eight	dʑ.a.l	dʑ.a.l	dʑ a l	dʑ a.l	1245
1238	Batang	Eight	dʑ.ɛ.ʔ.⁵³	dʑ.ɛ.ʔ.⁵³	dʑ ɛ ʔ ⁵³	dʑ ɛ.ʔ ⁵³	1245
1239	Alike	Eight	w.dʑ.a.t	w.dʑ.a.t	w dʑ a t	w.dʑ a.t	1245
1240	OldChinese	Eight	pˤ.r.e.t	pˤ.r.e.t	pˤ r e t	pˤ.r e.t	1245
1241	OldTibetan	Eye	d.mʲ.i.g	d.mʲ.i.g	d mʲ i g	d.mʲ i.g	1246
1242	Lhasa	Eye	m.i.⁵²	m.i.⁵²	m i ⁵²	m i ⁵²	1246
1243	Batang	Eye	m.i.ʔ.⁵³	m.i.ʔ.⁵³	m i ʔ ⁵³	m i.ʔ ⁵³	1246
1244	Xiahe	Eye	h.ȵ.ɔ.χ	h.ȵ.ɔ.χ	h ȵ ɔ χ	h.ȵ ɔ.χ	1246
1245	Alike	Eye	ɣ.ȵ.ə.k	ɣ.ȵ.ə.k	ɣ ȵ ə k	ɣ.ȵ ə.k	1246
1246	OldChinese	Eye	C/.+.m.u.k	C/.+.m.u.k	ç/k + m u k	ç/k + m u.k	1246
1247	OldTibetan	Far	tʰ.a.g.+.r.i.ŋ.+.p.o	tʰ.a.g.+.r.i.ŋ.+.p.o	tʰ a g + r i ŋ + p o	tʰ a.g + r i.ŋ + p o	1247
1248	Lhasa	Far	th.a.⁵²._.r.i.ŋ.¹³.◦.k.u.⁵⁵	th.a.⁵²._.r.i.ŋ.¹³.◦.k.u.⁵⁵	tʰ a ⁵² + r i ŋ ¹³ + k u ⁵⁵	tʰ a ⁵² + r i.ŋ ¹³ + k u ⁵⁵	1247
1249	Xiahe	Far	th.a.χ._.r.a.ŋ	th.a.χ._.r.a.ŋ	tʰ a χ + r a ŋ	tʰ a.χ + r a ŋ	1247
1250	Batang	Far	th.a.ʔ.⁵³.◦.r.ĩ.∼.¹³.◦.p.ᴜ.⁵³	th.a.ʔ.⁵³.◦.r.ĩ.∼.¹³.◦.p.ᴜ.⁵³	tʰ a ʔ ⁵³ + r ĩ ¹³ + p u ⁵³	tʰ a.ʔ ⁵³ + r ĩ ¹³ + p u ⁵³	1247
1251	Alike	Far	th.a.k._.r.a.ŋ	th.a.k._.r.a.ŋ	tʰ a k + r a ŋ	tʰ a.k + r a.ŋ	1247
1252	OldChinese	Far	C/.+.ɢʷ.a.n.ʔ	C/.+.ɢʷ.a.n.ʔ	ç/k + ɢʷ a n ʔ	ç/k + ɢʷ a.n ʔ	1248
1253	OldTibetan	Father	a.pʰ.a	a.pʰ.a	a + pʰ a	a + pʰ a	1249
1254	Lhasa	Father	a.⁵⁵.◦.p.a.⁵⁵	a.⁵⁵.◦.p.a.⁵⁵	a ⁵⁵ + p a ⁵⁵	a ⁵⁵ + p a ⁵⁵	1249
1255	Lhasa	Father	p.a.⁵⁵.◦.p.a.⁵⁵	p.a.⁵⁵.◦.p.a.⁵⁵	p a ⁵⁵ + p a ⁵⁵	p a ⁵⁵ + p a ⁵⁵	1249
1256	Batang	Father	ʔ.a.⁵⁵.◦.ph.a.⁵³	ʔ.a.⁵⁵.◦.ph.a.⁵³	ʔ a ⁵⁵ + pʰ a ⁵³	ʔ a ⁵⁵ + pʰ a ⁵³	1249
1257	Batang	Father	ph.a.⁵⁵.◦.g.ẽ.∼.⁵⁵	ph.a.⁵⁵.◦.g.ẽ.∼.⁵⁵	pʰ a ⁵⁵ + g ẽ ⁵⁵	pʰ a ⁵⁵ + g ẽ ⁵⁵	1249
1258	Xiahe	Father	ʔ.a._.dʑ.a	ʔ.a._.dʑ.a	ʔ a + dʑ a	ʔ a + dʑ a	1250
1259	Alike	Father	a._.r.dʑ.æ	a._.r.dʑ.æ	a + r dʑ æ	a + r.dʑ æ	1250
1260	OldChinese	Father	ɴ.+.p.a.ʔ	ɴ.+.p.a.ʔ	ɴ + p a ʔ	ɴ + p a ʔ	1249
1261	OldTibetan	Fire	m.e	m.e	m e	m e	1251
1262	Lhasa	Fire	m.e.¹³	m.e.¹³	m e ¹³	m e ¹³	1251
1263	Batang	Fire	ȵ.e.⁵³	ȵ.e.⁵³	ȵ e ⁵³	ȵ e ⁵³	1251
1264	Alike	Fire	m.ȵ.e	m.ȵ.e	m ȵ e	m.ȵ e	1251
1265	Xiahe	Fire	ȵ.e	ȵ.e	ȵ e	ȵ e	1251
1266	OldChinese	Fire	qʷʰˤ.ə.j.ʔ	qʷʰˤ.ə.j.ʔ	qʷʰˤ ə j ʔ	qʷʰˤ ə.j ʔ	1252
1267	Alike	Firewood	tɕh.æ._.m.æ	tɕh.æ._.m.æ	tɕʰ æ + m æ	tɕʰ æ + m æ	1253
1268	Lhasa	Firewood	m.i.¹³.◦.ɕ.i.ŋ.⁵⁵	m.i.¹³.◦.ɕ.i.ŋ.⁵⁵	m i ¹³ + ɕ i ŋ ⁵⁵	m i ¹³ + ɕ i.ŋ ⁵⁵	1254
1269	Batang	Firewood	xh.ĩ.∼.⁵⁵	xh.ĩ.∼.⁵⁵	xʰ ĩ ⁵⁵	xʰ ĩ ⁵⁵	1254
1270	Xiahe	Firewood	tɕh.a._.m.a	tɕh.a._.m.a	tɕʰ a + m a	tɕʰ a + m a	1253
1271	OldChinese	Firewood	s.i.n	s.i.n	s i n	s i.n	1254
1272	OldTibetan	Fish	ɲ.a	ɲ.a	ɲ a	ɲ a	1255
1273	Alike	Fish	ȵ.æ	ȵ.æ	ȵ æ	ȵ æ	1255
1274	Lhasa	Fish	ȵ.a.¹³	ȵ.a.¹³	ȵ a ¹³	ȵ a ¹³	1255
1275	Batang	Fish	ȵ.a.²³¹	ȵ.a.²³¹	ȵ a ²³¹	ȵ a ²³¹	1255
1276	Xiahe	Fish	ȵ.a	ȵ.a	ȵ a	ȵ a	1255
1277	OldChinese	Fish	r.+.ŋ.a	r.+.ŋ.a	r + ŋ a	r + ŋ a	1255
1278	OldTibetan	Five	l.ŋ.a	l.ŋ.a	l ŋ a	l.ŋ a	1256
1279	Lhasa	Five	ŋ.a.⁵⁵	ŋ.a.⁵⁵	ŋ a ⁵⁵	ŋ a ⁵⁵	1256
1280	Batang	Five	ŋ.a.⁵³	ŋ.a.⁵³	ŋ a ⁵³	ŋ a ⁵³	1256
1281	Xiahe	Five	h.ŋ.a	h.ŋ.a	h ŋ a	h.ŋ a	1256
1282	Alike	Five	r.ŋ.æ	r.ŋ.æ	r ŋ æ	r.ŋ æ	1256
1283	OldChinese	Five	C/.+.ŋˤ.a.ʔ	C/.+.ŋˤ.a.ʔ	ç/k + ŋˤ a ʔ	ç/k + ŋˤ a ʔ	1256
1284	OldTibetan	Flower	m.e.+.t.o.g	m.e.+.t.o.g	m e + t o g	m e + t o.g	1257
1285	Batang	Flower	m.e.¹³.◦.t.o.ʔ.⁵³	m.e.¹³.◦.t.o.ʔ.⁵³	m e ¹³ + t o ʔ ⁵³	m e ¹³ + t o.ʔ ⁵³	1257
1286	Lhasa	Flower	m.e.¹³.◦.t.o.⁵²	m.e.¹³.◦.t.o.⁵²	m e ¹³ + t o ⁵²	m e ¹³ + t o ⁵²	1257
1287	Xiahe	Flower	m.e._.t.o.χ	m.e._.t.o.χ	m e + t o χ	m e + t o.χ	1257
1288	Alike	Flower	m.e._.tʰ.o.k	m.e._.tʰ.o.k	m e + tʰ o k	m e + tʰ o.k	1257
1289	OldChinese	Flower	ɴ.+.qʷʰˤ.r.a	ɴ.+.qʷʰˤ.r.a	ɴ + qʷʰˤ r a	ɴ + qʷʰˤ.r a	1258
1290	OldTibetan	To fly	ɴ.pʰ.u.r.◦	ɴ.pʰ.u.r.◦	ɴ pʰ u r	ɴ.pʰ u.r	1259
1291	Batang	To fly	d.ĩ.∼.⁵⁵	d.ĩ.∼.⁵⁵	d ĩ ⁵⁵	d ĩ ⁵⁵	1260
1292	Xiahe	To fly	ph.ə.r	ph.ə.r	pʰ ə r	pʰ ə.r	1259
1293	Lhasa	To fly	ph.i.r.⁵⁵	ph.i.r.⁵⁵	pʰ i r ⁵⁵	pʰ i.r ⁵⁵	1259
1294	Alike	To fly	m.p.ə.r	m.p.ə.r	m p ə r	m.p ə.r	1259
1295	OldChinese	To fly	C/.ə.+.p.ə.r	C/.ə.+.p.ə.r	ç/k ə + p ə r	ç/k ə + p ə.r	1261
1296	OldTibetan	Four	b.ʑ.i	b.ʑ.i	b ʑ i	b.ʑ i	1262
1297	Lhasa	Four	ɕ.i.¹³	ɕ.i.¹³	ɕ i ¹³	ɕ i ¹³	1262
1298	Alike	Four	w.ʑ.ə	w.ʑ.ə	w ʑ ə	w.ʑ ə	1262
1299	Batang	Four	ɣ.ɪ.⁵³	ɣ.ɪ.⁵³	ɣ ɪ ⁵³	ɣ ɪ ⁵³	1262
1300	Xiahe	Four	ʑ.ə	ʑ.ə	ʑ ə	ʑ ə	1262
1301	OldChinese	Four	s.l.i.j.+.s	s.l.i.j.+.s	s l i j + s	s.l i.j + s	1262
1302	OldTibetan	Fruit	ɕ.i.ŋ.+.t.o.g	ɕ.i.ŋ.+.t.o.g	ɕ i ŋ + t o g	ɕ i.ŋ + t o.g	1263
1303	Alike	Fruit	s.i	s.i	s i	s i	1264
1304	Lhasa	Fruit	ɕ.i.ŋ.⁵⁵.◦.t.o.⁵²	ɕ.i.ŋ.⁵⁵.◦.t.o.⁵²	ɕ i ŋ ⁵⁵ + t o ⁵²	ɕ i.ŋ ⁵⁵ + t o ⁵²	1263
1305	Batang	Fruit	xh.ĩ.∼.⁵⁵.◦.th.o.ʔ.⁵³	xh.ĩ.∼.⁵⁵.◦.th.o.ʔ.⁵³	xʰ ĩ ⁵⁵ + tʰ o ʔ ⁵³	xʰ ĩ ⁵⁵ + tʰ o.ʔ ⁵³	1263
1306	Xiahe	Fruit	sʰ.i._.t.o.χ	sʰ.i._.t.o.χ	sʰ i + t o χ	sʰ i + t o.χ	1263
1307	OldChinese	Fruit	m.ə.l.i.t	m.ə.l.i.t	m ə + l i t	m ə + l i t	1265
1308	OldTibetan	To give	s.b.ʲ.i.n	s.b.ʲ.i.n	s b j i n	s.b.j i.n	1266
1309	Lhasa	To give	tʂ.ɛ.⁵²	tʂ.ɛ.⁵²	ʈʂ ɛ ⁵²	ʈʂ ɛ ⁵²	1267
1310	Lhasa	To give	t.eː.⁵⁵	t.eː.⁵⁵	t eː ⁵⁵	t eː ⁵⁵	1268
1311	Xiahe	To give	h.t.e.r	h.t.e.r	h t e r	h.t e.r	1268
1312	Alike	To give	r.t.e.r	r.t.e.r	r t e r	r.t e.r	1268
1313	Alike	To give	w.ɕ.ə.n	w.ɕ.ə.n	w ɕ ə n	w.ɕ ə.n	1266
1314	Batang	To give	t.ɛ.ʔ.⁵³	t.ɛ.ʔ.⁵³	t ɛ ʔ ⁵³	t ɛ.ʔ ⁵³	1268
1315	OldChinese	To give	p.i.t.+.s	p.i.t.+.s	p i t + s	p i.t + s	1266
